ADD;5201;9
ADD;2042;6
ADD;4240;7
ADD;8978;5
ADD;4887;5
ADD;6053;7
ADD;5934;4
ADD;2336;6
ADD;1162;4
ADD;2354;9
ADD;4075;1
ADD;2692;8
ADD;8154;7
ADD;5846;3
ADD;9982;3
ADD;4536;8
ADD;3312;8
ADD;3899;9
ADD;6672;4
ADD;759;2
ADD;9566;5
ADD;3651;8
ADD;890;1
ADD;5711;7
ADD;3433;7
ADD;6142;2
ADD;2393;2
ADD;3058;5
ADD;8718;9
ADD;2708;6
ADD;9207;5
ADD;5466;9
ADD;5403;4
ADD;1653;5
ADD;3824;6
ADD;5215;4
ADD;2386;9
ADD;2055;7
ADD;6433;7
ADD;74;9
ADD;7411;3
ADD;539;9
ADD;8212;3
ADD;3515;9
ADD;5663;1
ADD;7213;9
ADD;6629;6
ADD;8972;6
ADD;3625;4
ADD;7271;5
ADD;6200;3
ADD;4003;6
ADD;2934;9
ADD;5025;5
ADD;5404;2
ADD;2398;5
ADD;4477;2
ADD;7365;5
ADD;9695;5
ADD;2784;3
ADD;1848;6
ADD;1811;7
ADD;4257;7
ADD;3673;6
ADD;4572;9
ADD;6912;7
ADD;5013;6
ADD;939;6
ADD;8553;4
ADD;478;4
ADD;4226;2
ADD;9935;7
ADD;8974;8
ADD;4556;2
ADD;1344;4
ADD;5610;5
ADD;8917;2
ADD;3250;6
ADD;1368;8
ADD;2638;8
ADD;9448;9
ADD;8292;4
ADD;2046;5
ADD;7154;5
ADD;8358;8
ADD;7719;9
ADD;3671;2
ADD;4452;6
ADD;8119;5
ADD;2897;1
ADD;9511;1
ADD;4236;4
ADD;7508;4
ADD;3185;8
ADD;7571;8
ADD;7978;7
ADD;5371;6
ADD;4645;7
ADD;7083;8
ADD;1179;5
ADD;1013;5
ADD;9607;1
ADD;8133;7
ADD;492;6
ADD;6231;4
ADD;7297;9
ADD;3476;1
ADD;4170;2
ADD;2182;8
ADD;4606;3
ADD;4758;2
ADD;9936;1
ADD;8854;8
ADD;709;6
ADD;9544;6
ADD;2961;6
ADD;784;3
ADD;8403;7
ADD;8209;3
ADD;6751;1
ADD;3865;5
ADD;1764;4
ADD;8744;9
ADD;3072;6
ADD;6452;9
ADD;3843;4
ADD;262;6
ADD;4503;8
ADD;1525;9
ADD;6635;8
ADD;7098;1
ADD;4790;4
ADD;3746;8
ADD;9962;2
ADD;3671;9
ADD;7976;9
ADD;2344;8
ADD;8040;9
ADD;419;5
ADD;5178;3
ADD;372;2
ADD;9662;3
ADD;4382;7
ADD;1331;9
ADD;958;1
ADD;140;9
ADD;9143;7
ADD;9101;9
ADD;8123;9
ADD;6425;1
ADD;5777;7
ADD;2493;1
ADD;7304;3
ADD;792;1
ADD;3227;9
ADD;6175;7
ADD;6572;3
ADD;5813;7
ADD;1584;6
ADD;24;4
ADD;6691;2
ADD;2179;3
ADD;6675;9
ADD;8723;1
ADD;1926;1
ADD;8173;7
ADD;2714;7
ADD;8987;1
ADD;4363;4
ADD;9323;3
ADD;7330;6
ADD;2770;3
ADD;4500;3
ADD;9601;8
ADD;7308;1
ADD;207;3
ADD;1370;8
ADD;9833;5
ADD;6829;5
ADD;4424;4
ADD;6870;3
ADD;9621;7
ADD;8009;4
ADD;1184;5
ADD;8387;3
ADD;1544;9
ADD;7587;3
ADD;4365;8
ADD;4478;6
ADD;9751;2
ADD;5172;2
ADD;8949;6
ADD;7090;7
ADD;7750;4
ADD;504;4
ADD;5838;2
ADD;9517;5
ADD;8539;2
ADD;4067;2
ADD;9898;4
ADD;1812;2
ADD;2917;9
ADD;7337;9
ADD;4649;5
ADD;2829;6
ADD;8347;7
ADD;7522;6
ADD;7707;4
ADD;7661;1
ADD;114;1
ADD;2378;9
ADD;7120;4
ADD;2992;5
ADD;1004;2
ADD;6963;9
ADD;1095;6
ADD;5508;6
ADD;2919;8
ADD;2875;7
ADD;9406;6
ADD;3550;5
ADD;5286;8
ADD;5050;3
ADD;8848;9
ADD;1615;4
ADD;2458;3
ADD;8076;8
ADD;9051;6
ADD;8400;9
ADD;8125;6
ADD;4121;1
ADD;8884;5
ADD;4813;3
ADD;5638;1
ADD;9370;4
ADD;3390;2
ADD;4380;7
ADD;7155;7
ADD;4833;7
ADD;3723;1
ADD;8128;4
ADD;5186;3
ADD;504;7
ADD;7271;9
ADD;5874;4
ADD;7431;3
ADD;7780;4
ADD;2788;1
ADD;9699;1
ADD;1862;4
ADD;5052;3
ADD;6735;8
ADD;7092;3
ADD;444;6
ADD;1476;7
ADD;3119;8
ADD;5093;6
ADD;7390;8
ADD;2541;7
ADD;7664;7
ADD;3223;8
ADD;1575;2
ADD;4574;4
ADD;6760;8
ADD;4370;8
ADD;6507;5
ADD;7037;3
ADD;2017;7
ADD;8715;4
ADD;9218;9
ADD;9791;6
ADD;2959;4
ADD;2223;6
ADD;2063;9
ADD;8175;5
ADD;6342;1
ADD;7986;3
ADD;5564;5
ADD;5443;2
ADD;8416;9
ADD;2528;9
ADD;2398;6
ADD;9747;4
ADD;5276;2
ADD;8456;3
ADD;236;1
ADD;8412;6
ADD;6296;5
ADD;6707;4
ADD;6979;4
ADD;1250;8
ADD;9443;2
ADD;4402;4
ADD;1797;7
ADD;8913;4
ADD;1239;1
ADD;6717;7
ADD;2588;1
ADD;1215;6
ADD;8091;4
ADD;3939;8
ADD;1083;9
ADD;4685;7
ADD;6149;6
ADD;7318;3
ADD;7856;7
ADD;9613;7
ADD;9386;9
ADD;3889;2
ADD;7024;2
ADD;4559;8
ADD;7407;5
ADD;5063;2
ADD;905;4
ADD;9439;3
ADD;7530;1
ADD;487;6
ADD;475;5
ADD;7572;8
ADD;8145;1
ADD;1334;5
ADD;6622;9
ADD;6464;3
ADD;8126;1
ADD;1937;3
ADD;7902;6
ADD;6578;8
ADD;936;3
ADD;6886;2
ADD;9500;5
ADD;4000;8
ADD;4450;5
ADD;8806;1
ADD;1240;4
ADD;3130;6
ADD;6014;6
ADD;8549;9
ADD;8573;1
ADD;1809;2
ADD;8531;2
ADD;5015;7
ADD;1823;9
ADD;3324;2
ADD;4815;3
ADD;7762;2
ADD;9699;5
ADD;4509;9
ADD;7830;1
ADD;655;7
ADD;2857;4
ADD;37;6
ADD;9828;9
ADD;3090;3
ADD;5182;9
ADD;8266;5
ADD;1808;3
ADD;146;2
ADD;6455;4
ADD;9552;1
ADD;5261;4
ADD;7167;8
ADD;2241;9
ADD;2273;6
ADD;8155;2
ADD;2305;2
ADD;8293;2
ADD;3047;1
ADD;2510;5
ADD;1270;5
ADD;4199;4
ADD;2986;3
ADD;5980;8
ADD;2801;5
ADD;8181;5
ADD;5287;2
ADD;2832;4
ADD;3148;3
ADD;8875;2
ADD;8307;8
ADD;9929;7
ADD;1207;3
ADD;4535;3
ADD;9507;4
ADD;3554;2
ADD;7899;1
ADD;1895;3
ADD;6922;9
ADD;5597;3
ADD;1892;6
ADD;3659;3
ADD;1967;1
ADD;2796;3
ADD;3145;5
ADD;535;1
ADD;1866;3
ADD;5227;1
ADD;1850;4
ADD;490;6
ADD;9970;2
ADD;5299;2
ADD;4959;9
ADD;337;9
ADD;8232;3
ADD;1604;6
ADD;1295;6
ADD;467;3
ADD;3335;3
